Version,File Name,LOC,LOC_added,LOC_deleted,NAuth,NR,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_churn,Fan_Out,Method_Number,Buggy
1,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PublishResponseHandler.java,71,0,0,0,0,0,0.0,0,0,0.0,2,5,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,124,0,0,0,0,0,0.0,0,0,0.0,9,9,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,355,253,81,1,3,241,84.33333333333333,186,174,62.0,23,29,No
1,hedwig-client/src/main/java/org/apache/hedwig/client/benchmark/BenchmarkPublisher.java,136,3,0,1,1,3,3.0,3,3,3.0,8,6,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,37,0,0,0,0,0,0.0,0,0,0.0,0,4,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,283,36,6,3,4,23,9.0,30,23,7.5,8,8,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,27,0,0,0,0,0,0.0,0,0,0.0,0,2,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,85,24,3,1,1,24,24.0,21,21,21.0,2,7,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,77,0,0,0,0,0,0.0,0,0,0.0,0,8,No
1,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,6523,6504,6348,1,1,6504,6504.0,156,156,156.0,518,1132,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,744,43,3,1,3,29,14.333333333333334,40,28,13.333333333333334,39,38,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,473,375,373,3,12,253,31.25,282,129,23.5,49,17,Yes
1,hedwig-client/src/main/java/org/apache/hedwig/util/Callback.java,47,0,0,0,0,0,0.0,0,0,0.0,0,3,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,147,5,2,1,1,5,5.0,3,3,3.0,4,12,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,39,0,0,0,0,0,0.0,0,0,0.0,0,3,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,52,55,3,1,2,53,27.5,54,53,27.0,3,1,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,92,92,0,1,1,92,92.0,92,92,92.0,6,6,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,83,0,0,0,0,0,0.0,0,0,0.0,2,6,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,55,55,0,1,1,55,55.0,55,55,55.0,0,2,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,62,74,161,1,5,36,14.8,159,88,31.8,3,1,Yes
1,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,153,0,0,0,0,0,0.0,0,0,0.0,9,8,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,38,0,0,0,0,0,0.0,0,0,0.0,0,2,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,51,52,1,1,2,51,26.0,51,51,25.5,0,5,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,58,58,0,1,1,58,58.0,58,58,58.0,0,7,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,139,12,10,1,1,12,12.0,2,2,2.0,0,10,No
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/InvalidSubscriberIdException.java,37,0,0,0,0,0,0.0,0,0,0.0,0,4,No
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,58,0,0,0,0,0,0.0,0,0,0.0,0,6,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,91,91,0,1,1,91,91.0,91,91,91.0,0,0,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,28,0,0,0,0,0,0.0,0,0,0.0,0,3,No
1,hedwig-client/src/main/java/org/apache/hedwig/client/exceptions/TooManyServerRedirectsException.java,39,0,0,0,0,0,0.0,0,0,0.0,0,4,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,127,59,35,2,5,37,11.8,24,14,4.8,1,5,Yes
1,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,63,0,0,0,0,0,0.0,0,0,0.0,0,4,No
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,189,17,1,2,3,15,5.666666666666667,16,15,5.333333333333333,2,6,Yes
1,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,549,182,10,2,6,110,30.333333333333332,182,110,30.333333333333332,8,44,Yes
